WLAD	108	54.7967491149902	18.4187507629395	5.89099979400635	34.7709999084473
WLDW	109	51.5452766418457	23.5571937561035	182.289993286133	210.945007324219
WLOC	110	52.6587219238281	19.0669441223145	76.6709976196289	107.563003540039
WLOS	111	50.8494453430176	19.9748325347900	257.071014404297	294.421997070313
WOD1	112	50.0001678466797	18.4584445953369	256.736999511719	298.988006591797
WROE	113	51.1132507324219	17.0620555877686	140.445999145508	180.722000122070
ZARY	114	51.6399154663086	15.1461105346680	163.166000366211	203.837997436523
ZAWA	115	50.6095542907715	18.4808883666992	224.011001586914	264.424987792969
ZAWI	116	50.4946670532227	19.4104175567627	343.175994873047	382.917999267578
ZIGR	117	51.9403076171875	15.5143060684204	186.014007568359	225.630996704102
ZYWE	118	49.6881675720215	19.1973609924316	363.691009521484	405.800994873047
ST01	119	48.2500000000000	18.2500000000000	100	100
ST02	120	48.7500000000000	18.2500000000000	100	100
ST03	121	49.2500000000000	18.2500000000000	100	100
ST04	122	49.7500000000000	18.2500000000000	100	100
ST05	123	50.2500000000000	18.2500000000000	100	100
ST06	124	50.7500000000000	18.2500000000000	100	100
ST07	125	51.2500000000000	18.2500000000000	100	100
ST08	126	51.7500000000000	18.2500000000000	100	100
ST09	127	48.2500000000000	18.7500000000000	100	100
ST10	128	48.7500000000000	18.7500000000000	100	100
ST11	129	49.2500000000000	18.7500000000000	100	100
ST12	130	49.7500000000000	18.7500000000000	100	100
ST13	131	50.2500000000000	18.7500000000000	100	100
ST14	132	50.7500000000000	18.7500000000000	100	100
ST15	133	51.2500000000000	18.7500000000000	100	100
ST16	134	51.7500000000000	18.7500000000000	100	100
ST17	135	48.2500000000000	19.2500000000000	100	100
ST18	136	48.7500000000000	19.2500000000000	100	100
ST19	137	49.2500000000000	19.2500000000000	100	100
ST20	138	49.7500000000000	19.2500000000000	100	100
ST21	139	50.2500000000000	19.2500000000000	100	100
ST22	140	50.7500000000000	19.2500000000000	100	100
ST23	141	51.2500000000000	19.2500000000000	100	100
ST24	142	51.7500000000000	19.2500000000000	100	100
ST25	143	48.2500000000000	19.7500000000000	100	100
ST26	144	48.7500000000000	19.7500000000000	100	100
ST27	145	49.2500000000000	19.7500000000000	100	100
ST28	146	49.7500000000000	19.7500000000000	100	100
ST29	147	50.2500000000000	19.7500000000000	100	100
ST30	148	50.7500000000000	19.7500000000000	100	100
ST31	149	51.2500000000000	19.7500000000000	100	100
ST32	150	51.7500000000000	19.7500000000000	100	100
ST33	151	48.2500000000000	20.2500000000000	100	100
ST34	152	48.7500000000000	20.2500000000000	100	100
ST35	153	49.2500000000000	20.2500000000000	100	100
ST36	154	49.7500000000000	20.2500000000000	100	100
ST37	155	50.2500000000000	20.2500000000000	100	100
ST38	156	50.7500000000000	20.2500000000000	100	100
ST39	157	51.2500000000000	20.2500000000000	100	100
ST40	158	51.7500000000000	20.2500000000000	100	100
ST41	159	48.2500000000000	20.7500000000000	100	100
ST42	160	48.7500000000000	20.7500000000000	100	100
ST43	161	49.2500000000000	20.7500000000000	100	100
ST44	162	49.7500000000000	20.7500000000000	100	100
ST45	163	50.2500000000000	20.7500000000000	100	100
ST46	164	50.7500000000000	20.7500000000000	100	100
ST47	165	51.2500000000000	20.7500000000000	100	100
ST48	166	51.7500000000000	20.7500000000000	100	100
ST49	167	48.2500000000000	21.2500000000000	100	100
ST50	168	48.7500000000000	21.2500000000000	100	100
ST51	169	49.2500000000000	21.2500000000000	100	100
ST52	170	49.7500000000000	21.2500000000000	100	100
ST53	171	50.2500000000000	21.2500000000000	100	100
ST54	172	50.7500000000000	21.2500000000000	100	100
ST55	173	51.2500000000000	21.2500000000000	100	100
ST56	174	51.7500000000000	21.2500000000000	100	100
ST57	175	48.2500000000000	21.7500000000000	100	100
ST58	176	48.7500000000000	21.7500000000000	100	100
ST59	177	49.2500000000000	21.7500000000000	100	100
ST60	178	49.7500000000000	21.7500000000000	100	100
ST61	179	50.2500000000000	21.7500000000000	100	100
ST62	180	50.7500000000000	21.7500000000000	100	100
ST63	181	51.2500000000000	21.7500000000000	100	100
ST64	182	51.7500000000000	21.7500000000000	100	100
